dist,support,nrSegments,information
2.030388,0.971193,4,high
2.791088,1.000000,2,high
6.735242,0.995885,2,high
1.784904,0.995885,2,high
3.876527,0.995885,2,high
0.709284,0.016461,2,high
3.393767,0.765432,2,high
4.862269,1.000000,2,high
12.655209,1.000000,2,high
2.632674,0.555556,2,high
1.389711,0.995885,2,high
9.806985,0.995885,3,high
2.791088,1.000000,3,high
6.735242,0.983539,3,high
4.721657,1.000000,3,high
3.876527,0.987654,3,high
0.709284,0.008230,3,high
6.338077,0.975309,3,high
0.950779,0.469136,3,high
4.769210,0.753086,3,high
4.862269,1.000000,3,high
8.493814,0.991770,3,high
12.655209,1.000000,3,high
3.199318,0.440329,3,high
2.632674,0.547325,3,high
13.688603,0.987654,3,high
1.784904,0.967078,3,high
1.389711,0.983539,3,high
6.809989,0.995885,3,high
9.806985,0.983539,4,high
2.791088,0.983539,4,high
0.973743,0.012346,4,high
6.735242,0.979424,4,high
4.721657,1.000000,4,high
3.876527,0.971193,4,high
0.709284,0.004115,4,high
6.338077,0.967078,4,high
0.950779,0.469136,4,high
4.769210,0.732510,4,high
4.862269,0.991770,4,high
8.493814,0.991770,4,high
12.655209,1.000000,4,high
3.199318,0.440329,4,high
2.632674,0.530864,4,high
13.688603,0.987654,4,high
1.784904,0.967078,4,high
1.389711,0.971193,4,high
6.809989,0.995885,4,high
7.092338,1.000000,2,high
1.275494,0.024691,2,high
3.845921,0.987654,2,high
3.646846,1.004115,2,high
1.424168,0.082305,2,high
6.638846,0.995885,2,high
2.586823,0.995885,2,high
8.218154,1.000000,2,high
1.496884,0.995885,2,high
1.407625,0.144033,2,high
1.040428,0.641975,2,high
1.939469,0.032922,2,high
9.774988,0.991770,2,high
2.295803,0.946502,2,high
9.218903,1.000000,2,high
3.284361,0.687243,2,high
1.333312,0.995885,2,high
7.092338,1.000000,3,high
2.944135,0.979424,3,high
1.275494,0.000000,3,high
1.424168,0.065844,3,high
3.646846,0.806584,3,high
6.638846,0.991770,3,high
2.586823,0.995885,3,high
4.382213,0.987654,3,high
8.218154,0.991770,3,high
1.496884,0.967078,3,high
1.407625,0.094650,3,high
3.565157,0.987654,3,high
1.040428,0.613169,3,high
1.939469,0.008230,3,high
9.774988,0.954733,3,high
2.295803,0.938272,3,high
3.845921,0.983539,3,high
9.218903,0.991770,3,high
3.284361,0.674897,3,high
3.290632,0.958848,3,high
1.333312,0.979424,3,high
1.648865,0.008230,3,high
7.092338,0.946502,4,high
2.944135,0.971193,4,high
1.275494,0.000000,4,high
1.023794,0.979424,4,high
1.424168,0.041152,4,high
3.646846,0.794239,4,high
6.638846,0.967078,4,high
2.586823,0.995885,4,high
4.382213,0.971193,4,high
8.218154,0.987654,4,high
1.496884,0.962963,4,high
1.407625,0.074074,4,high
3.565157,0.987654,4,high
1.040428,0.613169,4,high
1.939469,0.008230,4,high
9.774988,0.954733,4,high
2.295803,0.921811,4,high
3.845921,0.979424,4,high
0.936317,0.991770,4,high
9.218903,0.979424,4,high
3.284361,0.650206,4,high
3.290632,0.958848,4,high
1.333312,0.979424,4,high
1.648865,0.008230,4,high
1.975343,0.962025,2,high
2.156926,0.991561,2,high
1.374273,0.991561,2,high
2.659713,0.991561,2,high
2.092421,1.000000,2,high
12.784421,0.919831,3,high
1.975343,0.957806,3,high
0.910564,0.616034,3,high
2.171290,0.970464,3,high
2.156926,0.978903,3,high
2.701815,0.987342,3,high
1.087103,0.991561,3,high
1.036964,0.000000,3,high
1.374273,0.987342,3,high
0.823520,0.000000,3,high
2.659713,0.970464,3,high
2.092421,1.000000,3,high
8.569538,1.000000,3,high
12.784421,0.915612,4,high
1.975343,0.949367,4,high
0.910564,0.607595,4,high
2.171290,0.869198,4,high
2.156926,0.962025,4,high
2.701815,0.987342,4,high
1.087103,0.962025,4,high
1.036964,0.000000,4,high
1.374273,0.974684,4,high
0.823520,0.000000,4,high
2.659713,0.953586,4,high
2.092421,0.995781,4,high
8.569538,0.995781,4,high
0.741136,0.008734,2,high
2.063411,0.969432,2,high
0.799029,0.139738,2,high
6.663434,0.991266,2,high
1.865935,0.074236,2,high
0.755721,0.995633,2,high
1.782186,0.576419,2,high
2.990638,0.995633,2,high
5.740538,0.030568,2,high
1.369565,0.388646,2,high
6.088833,0.995633,2,high
3.674428,1.000000,2,high
6.551623,0.991266,2,high
0.604659,0.152838,2,high
1.151347,0.877729,2,high
1.329864,0.427948,2,high
0.970205,0.467249,2,high
2.886566,0.982533,2,high
3.837459,0.375546,2,high
3.024516,1.000000,2,high
4.826872,0.860262,2,high
0.741136,0.008734,3,high
2.063411,0.947598,3,high
6.476703,0.986900,3,high
0.799029,0.030568,3,high
4.437138,0.934498,3,high
7.707698,0.344978,3,high
6.663434,0.986900,3,high
4.034248,0.982533,3,high
1.865935,0.039301,3,high
0.755721,0.995633,3,high
10.042372,0.986900,3,high
1.782186,0.541485,3,high
2.990638,0.921397,3,high
5.740538,0.030568,3,high
1.369565,0.375546,3,high
3.209134,0.279476,3,high
0.375623,0.000000,3,high
7.019948,0.855895,3,high
6.088833,0.995633,3,high
7.886016,0.960699,3,high
3.674428,0.956332,3,high
3.894193,0.995633,3,high
4.382509,0.200873,3,high
0.604659,0.048035,3,high
1.151347,0.864629,3,high
1.329864,0.406114,3,high
0.970205,0.262009,3,high
2.886566,0.965066,3,high
1.412686,0.947598,3,high
6.551623,0.200873,3,high
3.837459,0.187773,3,high
3.024516,0.419214,3,high
4.826872,0.860262,3,high
0.741136,0.004367,4,high
2.063411,0.943231,4,high
6.476703,0.978166,4,high
0.799029,0.030568,4,high
4.437138,0.908297,4,high
7.707698,0.327511,4,high
6.663434,0.960699,4,high
4.034248,0.982533,4,high
1.865935,0.034934,4,high
1.187423,0.978166,4,high
0.755721,0.995633,4,high
10.042372,0.982533,4,high
5.324174,0.973799,4,high
1.782186,0.541485,4,high
2.990638,0.921397,4,high
5.740538,0.030568,4,high
1.369565,0.349345,4,high
3.209134,0.235808,4,high
0.375623,0.000000,4,high
6.531016,0.838428,4,high
6.088833,0.995633,4,high
7.886016,0.951965,4,high
3.674428,0.943231,4,high
2.863185,0.956332,4,high
3.894193,0.991266,4,high
7.308952,0.973799,4,high
4.382509,0.139738,4,high
0.604659,0.043668,4,high
1.151347,0.851528,4,high
0.970205,0.262009,4,high
2.886566,0.960699,4,high
1.412686,0.938865,4,high
1.329864,0.384279,4,high
6.551623,0.100437,4,high
3.837459,0.157205,4,high
3.024516,0.410480,4,high
4.826872,0.847162,4,high
1.840705,1.000000,2,high
8.298965,0.982301,2,high
4.428259,0.995575,2,high
1.809041,0.995575,2,high
2.891657,1.000000,2,high
2.175682,0.995575,2,high
1.113841,1.000000,2,high
2.610043,0.469027,2,high
3.951030,0.991150,2,high
1.168030,0.946903,2,high
1.367987,0.995575,3,high
2.209462,0.548673,3,high
4.428259,0.991150,3,high
1.809041,0.973451,3,high
2.891657,0.991150,3,high
1.088046,0.026549,3,high
4.336053,0.039823,3,high
2.175682,0.995575,3,high
1.113841,0.991150,3,high
2.610043,0.314159,3,high
2.518214,0.938053,3,high
5.605119,0.986726,3,high
9.248234,0.212389,3,high
0.600457,0.880531,3,high
1.168030,0.946903,3,high
0.307686,0.013274,3,high
0.733835,0.008850,3,high
8.164676,0.491150,3,high
1.407636,0.039823,3,high
1.367987,0.986726,4,high
2.209462,0.544248,4,high
4.428259,0.986726,4,high
1.809041,0.973451,4,high
2.891657,0.977876,4,high
1.088046,0.013274,4,high
4.336053,0.039823,4,high
2.175682,0.986726,4,high
1.401118,0.955752,4,high
1.113841,0.991150,4,high
5.318597,0.964602,4,high
2.610043,0.176991,4,high
2.518214,0.924779,4,high
5.605119,0.982301,4,high
1.360710,0.017699,4,high
0.600457,0.876106,4,high
1.168030,0.942478,4,high
0.307686,0.004425,4,high
0.733835,0.004425,4,high
8.282409,0.022124,4,high
8.164676,0.491150,4,high
0.369111,0.000000,4,high
1.407636,0.039823,4,high
6.854710,1.000000,2,high
1.377695,0.349794,2,high
2.551591,0.995885,2,high
7.820097,1.000000,2,high
4.195391,1.000000,2,high
2.183782,0.650206,2,high
9.035308,0.995885,2,high
6.089351,0.971193,2,high
3.643363,0.995885,2,high
4.232954,0.020576,2,high
8.161155,0.962963,2,high
12.438401,1.000000,2,high
2.608555,1.000000,2,high
2.203143,1.000000,2,high
7.512178,1.000000,2,high
0.082224,0.004115,2,high
2.963052,0.016461,2,high
7.874432,0.991770,2,high
4.452983,1.000000,2,high
4.798860,1.000000,2,high
7.942385,0.975309,2,high
0.660280,0.032922,2,high
4.751921,0.991770,2,high
12.069749,0.991770,2,high
2.962912,0.995885,2,high
4.130353,1.000000,2,high
0.914882,0.197531,2,high
3.910886,0.296296,2,high
6.854710,0.950617,3,high
1.377695,0.037037,3,high
2.249152,0.004115,3,high
2.551591,0.987654,3,high
7.820097,0.995885,3,high
4.195391,0.962963,3,high
4.424567,0.106996,3,high
2.538331,0.938272,3,high
2.183782,0.419753,3,high
9.035308,0.954733,3,high
6.089351,0.962963,3,high
3.643363,0.971193,3,high
4.232954,0.020576,3,high
8.161155,0.958848,3,high
5.446878,0.222222,3,high
12.012570,0.053498,3,high
7.674008,0.304527,3,high
1.826819,0.082305,3,high
2.608555,0.995885,3,high
2.203143,0.971193,3,high
3.596762,0.934156,3,high
0.254050,0.004115,3,high
7.512178,0.991770,3,high
0.082224,0.004115,3,high
1.026587,0.008230,3,high
7.874432,0.983539,3,high
4.452983,0.987654,3,high
4.798860,1.000000,3,high
0.391731,0.024691,3,high
5.753363,0.864198,3,high
7.942385,0.971193,3,high
0.660280,0.020576,3,high
4.751921,0.950617,3,high
5.000894,0.876543,3,high
1.893315,0.057613,3,high
12.069749,0.666667,3,high
2.962912,0.921811,3,high
4.130353,0.917695,3,high
3.284507,0.958848,3,high
3.272393,0.971193,3,high
5.808302,0.991770,3,high
0.914882,0.189300,3,high
3.910886,0.160494,3,high
6.854710,0.934156,4,high
1.377695,0.024691,4,high
2.249152,0.004115,4,high
3.017495,0.012346,4,high
2.551591,0.983539,4,high
7.820097,0.991770,4,high
4.195391,0.954733,4,high
5.701369,0.954733,4,high
4.424567,0.106996,4,high
5.687463,0.090535,4,high
2.538331,0.925926,4,high
2.183782,0.292181,4,high
2.608555,0.806584,4,high
9.035308,0.938272,4,high
1.465936,0.325103,4,high
6.089351,0.962963,4,high
9.383227,0.000000,4,high
3.643363,0.921811,4,high
4.232954,0.016461,4,high
7.374112,0.864198,4,high
5.446878,0.218107,4,high
12.012570,0.053498,4,high
7.674008,0.082305,4,high
1.826819,0.078189,4,high
2.203143,0.967078,4,high
6.972567,0.024691,4,high
0.545327,0.847737,4,high
3.596762,0.909465,4,high
0.254050,0.000000,4,high
0.082224,0.004115,4,high
7.512178,0.991770,4,high
1.026587,0.004115,4,high
7.874432,0.975309,4,high
4.452983,0.979424,4,high
4.798860,0.995885,4,high
5.753363,0.851852,4,high
7.942385,0.954733,4,high
0.660280,0.012346,4,high
4.751921,0.942387,4,high
5.000894,0.353909,4,high
1.893315,0.032922,4,high
11.282707,0.658436,4,high
2.962912,0.872428,4,high
4.130353,0.909465,4,high
0.391731,0.004115,4,high
3.284507,0.905350,4,high
3.272393,0.967078,4,high
5.808302,0.962963,4,high
0.914882,0.086420,4,high
5.547321,0.987654,4,high
3.910886,0.106996,4,high
7.255751,0.510288,2,high
12.951121,1.000000,2,high
2.495166,1.000000,2,high
3.569056,1.000000,2,high
1.418403,0.061728,2,high
7.255751,0.382716,3,high
12.951121,1.000000,3,high
2.495166,0.991770,3,high
1.755188,0.991770,3,high
2.846363,1.000000,3,high
3.569056,0.995885,3,high
1.418403,0.061728,3,high
4.548886,0.995885,3,high
7.768536,1.000000,3,high
7.255751,0.337449,4,high
12.951121,1.000000,4,high
2.495166,0.983539,4,high
4.113611,0.995885,4,high
1.074444,0.008230,4,high
1.755188,0.987654,4,high
2.846363,0.991770,4,high
3.569056,0.995885,4,high
1.418403,0.049383,4,high
4.548886,0.995885,4,high
3.693722,1.000000,4,high
2.573184,0.979424,4,high
8.120207,0.572016,2,high
1.248672,0.991770,2,high
1.630038,0.860082,2,high
4.371232,1.000000,2,high
2.653979,1.000000,2,high
2.653652,1.000000,2,high
1.690442,1.000000,2,high
1.949304,0.991770,2,high
1.782376,1.000000,2,high
1.932925,0.987654,2,high
0.832088,0.884774,2,high
7.148906,1.000000,2,high
2.433654,0.991770,2,high
7.801569,1.000000,2,high
0.987979,0.781893,2,high
8.120207,0.345679,3,high
0.758309,0.041152,3,high
1.248672,0.983539,3,high
1.630038,0.213992,3,high
4.371232,0.995885,3,high
2.653652,0.995885,3,high
0.435739,0.008230,3,high
1.690442,0.946502,3,high
1.340401,0.156379,3,high
0.991878,0.995885,3,high
0.752339,0.798354,3,high
1.229853,0.765432,3,high
1.782376,0.995885,3,high
1.932925,0.983539,3,high
0.832088,0.864198,3,high
7.148906,0.971193,3,high
2.461680,0.942387,3,high
1.073497,0.547325,3,high
2.433654,0.983539,3,high
2.653979,0.847737,3,high
7.801569,0.979424,3,high
0.987979,0.674897,3,high
1.550801,0.991770,3,high
2.986485,0.028807,4,high
0.758309,0.041152,4,high
1.248672,0.979424,4,high
0.268853,0.024691,4,high
1.630038,0.209877,4,high
4.371232,0.991770,4,high
2.653652,0.995885,4,high
0.435739,0.004115,4,high
1.690442,0.934156,4,high
1.340401,0.152263,4,high
0.991878,0.991770,4,high
0.752339,0.794239,4,high
1.229853,0.740741,4,high
1.782376,0.995885,4,high
1.932925,0.971193,4,high
0.832088,0.855967,4,high
7.148906,0.946502,4,high
2.461680,0.917695,4,high
1.073497,0.539095,4,high
2.433654,0.979424,4,high
5.483756,0.045267,4,high
2.653979,0.827160,4,high
7.801569,0.975309,4,high
0.987979,0.604938,4,high
1.550801,0.987654,4,high
20.077464,0.995885,2,high
1.098634,1.000000,2,high
20.077464,0.987654,3,high
1.098634,1.000000,3,high
20.077464,0.987654,4,high
1.098634,1.000000,4,high
3.041047,0.604938,2,high
0.547596,0.205761,2,high
0.707528,1.000000,2,high
0.419039,0.930041,2,high
2.969164,0.625514,2,high
5.477834,1.000000,2,high
0.880226,1.000000,2,high
7.845884,0.987654,2,high
4.770552,1.000000,2,high
6.547678,1.000000,2,high
3.041047,0.551440,3,high
0.547596,0.189300,3,high
4.047693,0.218107,3,high
0.707528,0.991770,3,high
0.419039,0.921811,3,high
0.520844,0.065844,3,high
2.969164,0.609053,3,high
5.477834,0.995885,3,high
0.880226,1.000000,3,high
7.845884,0.983539,3,high
0.260630,0.008230,3,high
1.874709,0.995885,3,high
0.882063,0.975309,3,high
4.661859,0.748971,3,high
4.770552,0.975309,3,high
0.881616,0.012346,3,high
6.547678,1.000000,3,high
0.297281,0.000000,3,high
3.041047,0.551440,4,high
0.547596,0.078189,4,high
4.047693,0.218107,4,high
0.707528,0.987654,4,high
0.419039,0.913580,4,high
0.520844,0.065844,4,high
2.969164,0.609053,4,high
5.477834,0.979424,4,high
0.880226,0.995885,4,high
5.388174,0.975309,4,high
0.260630,0.000000,4,high
1.874709,0.987654,4,high
0.882063,0.967078,4,high
4.661859,0.662551,4,high
3.149894,0.971193,4,high
4.770552,0.950617,4,high
0.881616,0.008230,4,high
4.089969,1.000000,4,high
0.297281,0.000000,4,high
6.909843,1.000000,2,high
4.391979,1.000000,2,high
4.809240,1.000000,2,high
4.373587,1.000000,2,high
6.159509,1.000000,3,high
2.377655,0.983539,3,high
0.955180,0.127572,3,high
6.909843,0.131687,3,high
4.391979,0.975309,3,high
4.809240,1.000000,3,high
4.373587,0.975309,3,high
1.814430,0.596708,3,high
6.159509,0.995885,4,high
2.377655,0.983539,4,high
0.955180,0.123457,4,high
6.909843,0.127572,4,high
4.391979,0.975309,4,high
4.809240,1.000000,4,high
4.373587,0.967078,4,high
1.814430,0.592593,4,high
0.910148,0.798354,2,high
10.756065,1.000000,2,high
2.415374,1.000000,2,high
0.145843,0.004115,2,high
2.324135,1.004115,2,high
0.896244,0.855967,3,high
0.910148,0.790123,3,high
2.415374,1.000000,3,high
0.145843,0.004115,3,high
2.709476,0.934156,3,high
2.324135,0.831276,3,high
12.216634,0.991770,3,high
3.934893,0.987654,3,high
2.485018,0.975309,3,high
1.945503,0.436214,3,high
9.017801,0.991770,3,high
10.756065,0.432099,3,high
0.896244,0.843621,4,high
0.910148,0.732510,4,high
2.415374,0.987654,4,high
0.145843,0.000000,4,high
2.709476,0.934156,4,high
2.324135,0.823045,4,high
12.216634,0.975309,4,high
1.050718,0.983539,4,high
6.767768,0.288066,4,high
3.934893,0.979424,4,high
2.485018,0.975309,4,high
1.945503,0.423868,4,high
7.153183,0.987654,4,high
8.891447,0.427984,4,high
4.954201,1.000000,2,high
2.782147,1.000000,2,high
3.647917,1.000000,2,high
5.312754,1.000000,2,high
0.686479,0.193416,2,high
0.398284,0.004115,2,high
5.546304,1.000000,2,high
1.563521,0.518519,2,high
14.990825,0.057613,2,high
1.244812,0.995885,2,high
2.136103,0.995885,2,high
2.619849,0.958848,2,high
1.202478,0.983539,2,high
4.954201,0.004115,3,high
3.182127,0.090535,3,high
1.121190,0.004115,3,high
2.782147,0.991770,3,high
9.773561,0.444444,3,high
3.647917,0.995885,3,high
4.546695,0.888889,3,high
4.563730,0.983539,3,high
0.686479,0.176955,3,high
2.136251,0.962963,3,high
0.398284,0.000000,3,high
4.797281,0.991770,3,high
1.563521,0.514403,3,high
14.990825,0.053498,3,high
1.244812,0.983539,3,high
2.136103,0.991770,3,high
2.619849,0.942387,3,high
0.313213,0.119342,3,high
1.202478,0.979424,3,high
4.954201,0.004115,4,high
1.886000,0.995885,4,high
3.182127,0.032922,4,high
1.121190,0.004115,4,high
2.782147,0.991770,4,high
9.773561,0.325103,4,high
4.546695,0.888889,4,high
4.563730,0.983539,4,high
0.686479,0.168724,4,high
2.136251,0.917695,4,high
3.647917,0.732510,4,high
0.398284,0.000000,4,high
1.182234,0.979424,4,high
4.797281,0.991770,4,high
1.563521,0.502058,4,high
14.296561,0.020576,4,high
1.048291,0.008230,4,high
1.244812,0.967078,4,high
2.136103,0.946502,4,high
2.619849,0.938272,4,high
0.313213,0.119342,4,high
1.202478,0.975309,4,high
1.423704,0.839506,2,high
1.859026,0.975309,2,high
2.092608,0.958848,2,high
1.583889,0.987654,2,high
0.770670,0.024691,2,high
2.723079,0.967078,2,high
2.725286,1.000000,2,high
0.217499,0.000000,2,high
1.752366,0.958848,2,high
2.017744,1.000000,2,high
2.927926,0.905350,2,high
0.973174,0.971193,2,high
2.255881,0.934156,2,high
0.906510,0.995885,2,high
5.487093,0.000000,2,high
1.225303,0.012346,2,high
1.799678,0.983539,2,high
2.002638,0.950617,2,high
3.103080,0.913580,3,high
1.423704,0.773663,3,high
5.650829,0.967078,3,high
0.640752,0.000000,3,high
2.812280,0.341564,3,high
1.859026,0.333333,3,high
2.092608,0.921811,3,high
1.583889,0.938272,3,high
0.770670,0.008230,3,high
3.377419,0.967078,3,high
2.723079,0.864198,3,high
2.725286,0.954733,3,high
6.449746,0.991770,3,high
2.834050,0.921811,3,high
1.100361,0.975309,3,high
0.217499,0.000000,3,high
1.752366,0.901235,3,high
3.784969,0.967078,3,high
8.201342,0.333333,3,high
1.087405,0.938272,3,high
2.017744,0.967078,3,high
1.713259,0.415638,3,high
1.724996,0.905350,3,high
0.973174,0.958848,3,high
2.255881,0.909465,3,high
0.906510,0.995885,3,high
2.459049,0.000000,3,high
2.435401,0.991770,3,high
1.225303,0.008230,3,high
1.202346,0.925926,3,high
2.623936,0.403292,3,high
1.603503,0.201646,3,high
2.002638,0.942387,3,high
3.103080,0.839506,4,high
1.423704,0.061728,4,high
5.650829,0.942387,4,high
0.640752,0.000000,4,high
2.812280,0.012346,4,high
1.175237,0.008230,4,high
0.110851,0.000000,4,high
1.859026,0.012346,4,high
2.092608,0.917695,4,high
1.583889,0.316872,4,high
0.770670,0.004115,4,high
0.710310,0.045267,4,high
0.187659,0.016461,4,high
0.555952,0.008230,4,high
3.377419,0.967078,4,high
1.247983,0.045267,4,high
2.725286,0.938272,4,high
6.449746,0.987654,4,high
2.834050,0.765432,4,high
1.100361,0.967078,4,high
0.217499,0.000000,4,high
1.752366,0.732510,4,high
1.936019,0.090535,4,high
0.811239,0.905350,4,high
3.784969,0.930041,4,high
1.867310,0.246914,4,high
1.635461,0.045267,4,high
1.087405,0.934156,4,high
2.017744,0.962963,4,high
1.713259,0.382716,4,high
1.724996,0.893004,4,high
0.973174,0.958848,4,high
2.255881,0.905350,4,high
0.906510,0.991770,4,high
2.459049,0.000000,4,high
2.435401,0.971193,4,high
8.850892,0.670782,4,high
1.225303,0.008230,4,high
1.202346,0.921811,4,high
2.623936,0.333333,4,high
1.603503,0.090535,4,high
2.002638,0.925926,4,high
6.939735,0.989691,2,high
2.632973,0.979381,2,high
10.671535,1.000000,2,high
5.559526,0.474227,2,high
3.377795,1.000000,2,high
7.607331,0.917526,2,high
26.118767,0.979381,2,high
14.123382,0.814433,2,high
5.630175,1.000000,2,high
2.360155,0.113402,2,high
3.816533,0.989691,2,high
3.320422,0.948454,2,high
26.651329,0.979381,2,high
4.598651,1.000000,2,high
26.078060,1.000000,2,high
2.697141,1.000000,2,high
1.066837,0.030928,2,high
5.305453,1.000000,2,high
2.171914,0.948454,2,high
9.714242,1.000000,2,high
6.939735,0.989691,3,high
2.632973,0.979381,3,high
3.320422,0.701031,3,high
10.671535,1.000000,3,high
5.559526,0.360825,3,high
2.510949,0.628866,3,high
3.377795,1.000000,3,high
6.367722,0.845361,3,high
5.971386,0.907216,3,high
7.292453,0.979381,3,high
6.804419,0.000000,3,high
14.123382,0.804124,3,high
5.630175,0.989691,3,high
2.360155,0.020619,3,high
7.305258,1.000000,3,high
0.852030,0.804124,3,high
12.264874,0.969072,3,high
10.378309,0.969072,3,high
4.598651,1.000000,3,high
2.697141,0.000000,3,high
0.787452,0.000000,3,high
3.816533,0.164948,3,high
5.930680,1.000000,3,high
2.309782,0.041237,3,high
1.566406,0.000000,3,high
11.187998,0.876289,3,high
3.732722,0.979381,3,high
4.081968,0.185567,3,high
1.687904,0.061856,3,high
